Time (s),Speed (RPM),Torque (Nm),Flux (Wb),Voltage (V),Current (A),Power (W),Kp,Ki,Kd,PID Gain Adjustment,Speed Overshoot (RPM),Torque Ripple (Nm),Flux Ripple (Wb),Control Error (RPM),ISE,Stabilization Time (s),Load Disturbance (Nm),"Internal Disturbance (Friction, Temp)",Simulation Step (s),Platform/Method,Optimization Iteration,"Target (Success = 1, Failure = 0)"
246,1495.863097782879,19.85847881590035,0.0987235559707672,228.8649931538696,5.013585128663889,1100.0008137879236,1.228645702414586,0.008055589585544072,0.004159353427272076,0.1466500825317525,7,-0.09481091960681302,0.009242581864020766,50.48981024842119,0.02308195711930828,2.2289877732990533,0.492897198734101,0.05910447085711795,1,cRIO,4,0
247,1502.1321902572795,19.846801429143532,0.10148591072347041,233.39744090803848,5.190057247378502,1167.5050889777467,1.184721468603479,0.008866147161596,0.005637405008728354,0.17667141079851342,9,-0.02760593404908784,0.00703204429815448,40.83640290938094,0.018533139403052425,1.6538640638000714,0.4691606598865648,0.07370771688365862,1,Simulink,7,0
248,1508.5741508446288,20.636506499450352,0.09772378215257597,228.1695736331792,5.03497707364941,1153.7745017039053,1.246081660691071,0.010102335118290211,0.005402693177688407,0.13182092826238334,3,-0.1378131711464641,0.01121547889715492,52.69868252291064,0.014121285177153012,1.8506879898881785,0.5665857857284728,0.044797788491718935,1,cRIO,8,1
249,1496.4316920545318,19.04209625170917,0.11658968534453273,234.43242126104263,4.61143805162261,1121.3164706225755,1.2681190831099318,0.008430550818023838,0.0063851120015832805,0.16507803173170302,7,-0.06417728752289119,0.016957720416740422,49.559275405177914,0.0266667196374339,1.932446176981794,0.52661469764522,0.03440585114871716,1,cRIO,6,0
250,1499.009863902013,20.143342409937173,0.08725489790695073,233.98029554763656,4.829638800363466,1144.9219807451825,1.2049493243520124,0.00978512049032608,0.004343126717706606,0.17788678104109376,7,0.09882430133414993,0.015106242735149902,45.385621675779255,0.017017849075293412,2.03054139500302,0.42487898465767904,0.06710972650037117,1,cRIO,4,0
251,1492.922312555647,20.080543684463592,0.09245919885266791,234.33403414496917,5.198163155498141,1160.2391241910223,1.2119777310698179,0.008678533695216267,0.005673271044960149,0.1486659474906855,9,0.011504084593327312,0.019521925401650757,62.43960203617446,0.014660163606915366,1.6193971191929808,0.3799342172089835,0.04876280719883145,1,Simulink,1,0
252,1497.6536892746278,20.2335277827379,0.10850490451891534,232.57922522867958,5.270141720717543,1129.2693149687166,1.2604993935138722,0.007553351061768786,0.006058028913144356,0.1614210966867945,7,-0.2885597402298123,0.0010845226768065493,56.85709500952099,0.026062254754717424,1.9997094802444286,0.37850883552162523,0.044449499777201806,1,cRIO,9,0
253,1507.1071908742624,19.485033959844102,0.09331153707131223,229.39191780169335,4.814135082351674,1134.4418855165086,1.203726700011112,0.010430071624274461,0.0035760196661790327,0.15792763445018673,6,-0.07638677262627958,0.016120028112918038,47.07252768421756,0.01734626266475592,2.0461493828593604,0.3693864538394689,0.05478532282325336,1,cRIO,3,0
254,1501.6597892806426,20.038625596877935,0.100527395583015,229.83540513853677,5.200381031766327,1162.3608222504472,1.234728403029449,0.00907270340553907,0.0033579212392745817,0.1420575277997328,3,0.020511056665437268,0.01538783191803032,50.80649495368113,0.016162978748425278,2.0079156569973957,0.46692494064717566,0.07594447079989876,1,cRIO,5,1
255,1493.2195541740155,20.421401345630265,0.10258574900737143,227.30953509580033,5.323285111498008,1114.0767068166283,1.22651530911248,0.011110343537957324,0.0037603295606475195,0.14924298618379767,4,-0.32736556843057263,0.0026685859283791403,60.6418322097354,0.025010174574536317,1.9549142772589898,0.5621934515045499,0.013820482496181667,1,cRIO,3,0
256,1510.5660328964373,19.536754498298826,0.11433102775143965,231.38788203278133,5.174924188940907,1163.3913170092258,1.1682379501108273,0.007393050268640051,0.00547448867151532,0.1475441386574585,2,0.11962703743291572,0.0037148916563002456,42.24213967643536,0.017742264491891504,1.8247177627442872,0.5612017566546974,0.02974275313364189,1,Simulink,8,1
257,1509.7215104402203,19.426335510722755,0.08678871495734929,229.35816551653747,4.884231935983584,1115.363427206343,1.26858164907642,0.007789560705214887,0.005352613571041642,0.158844103872533,2,-0.3237688628952052,0.018535425539146635,40.93028790791656,0.008539026758945105,1.8250463570993634,0.47647936115464495,0.06533422564865259,1,cRIO,2,1
258,1489.9644722298672,19.672827094632435,0.0909094616166618,231.38915652874317,5.1144455089074246,1154.2532110071934,1.2473560448984582,0.007643193725930882,0.0053183201883362195,0.12123993657087964,0,0.09773267316419405,0.01368253543616558,52.87933877620526,0.021783621402192963,2.2480942176382785,0.40626873980998357,0.05296318927475597,1,Simulink,6,1
259,1498.4513513351637,20.86332397735419,0.11543157743577079,229.02566254935132,4.954198933800497,1151.0167826593613,1.2321043524537538,0.013708970704071677,0.006285942718707881,0.1446648532322384,6,0.08060156047636208,0.001701323193092144,43.718569792965376,0.017701509287630396,1.9519486320331156,0.41062547178823466,0.026826898053541676,1,Simulink,1,0
260,1497.3973946003719,20.683200484754718,0.11404511808423397,233.32949146544541,5.078650746132894,1136.898316114489,1.208743117124744,0.01505543695809706,0.004469435428863346,0.18665673384058168,9,-0.23466120583776756,0.01511216151218156,56.73840110839758,0.01871615978556713,1.8088031894449228,0.451671458956669,0.03719739639193209,1,cRIO,4,0
261,1499.095820871141,19.864484535315896,0.08639184173662973,231.46497808281222,5.260455171548953,1184.8876923635198,1.158945999514286,0.006551840602750096,0.005376310829733354,0.12688747754969007,6,0.11435365259440167,0.01193840990634327,54.10510562478304,0.017935893295996402,1.914643457271343,0.6077223241623014,0.06283793619521923,1,Simulink,7,0
262,1497.195778164424,19.97588410066583,0.0949216941952527,228.00486519898791,5.14313273265077,1139.9800558634977,1.2073152507496554,0.007220370300286253,0.003182136936253307,0.1846084164672452,2,0.11310559836290826,0.009046755768429018,59.23285825147198,0.013485911928734055,1.8535765988883046,0.7810617924246237,0.06341406917677211,1,Simulink,6,1
263,1486.83428477989,19.837189358425,0.09394322787242823,231.37901365665812,5.32723626021142,1203.2263730351567,1.1630185475765706,0.006358248896363862,0.00555919643407834,0.18220969470646406,1,0.16273799340814568,0.014272105270880759,45.21300844543081,0.01732657246322622,2.244641845644226,0.47238421177928147,0.07847979277535193,1,Simulink,1,1
264,1502.8996716582603,20.645766706898964,0.12071038667574993,232.14484131398478,5.040563242735853,1161.219146129687,1.262450363706219,0.011419802813142657,0.004600749614153385,0.16229576897630082,2,0.33616403345883444,0.01758957143111506,49.640106981413055,0.024511424999359634,1.94038790785716,0.4945555909051975,0.05958483239709182,1,Simulink,5,1
265,1492.757769088393,20.0877525946397,0.11172687247834512,229.24588629521432,5.0173052182684685,1143.5383848346976,1.2505025916939083,0.010313792885923984,0.005519524656667968,0.16520046109751924,2,-0.3888728684727415,0.02043398902217624,46.07245906604193,0.02163804479170951,1.7400541259769078,0.35506295671440913,0.05334340025869946,1,cRIO,4,1
266,1494.3450308017036,19.608036304558567,0.10891093289331377,231.79584850533234,5.128501812244512,1142.2879160841683,1.14622191513694,0.012625521318012084,0.006641167909472439,0.13950184605187288,2,0.09944522897289432,-1.75463027723248e-05,47.65056844809051,0.025797706221024556,2.388613564677519,0.4635484958552601,0.04501482860556467,1,cRIO,9,0
267,1505.3320775644856,19.553471347658547,0.11872320840719722,228.7878616418072,4.77604202493291,1162.0322096517511,1.1349125939044296,0.012044701377992868,0.0038476876880781975,0.15502980069325567,5,0.06333593195799665,0.007734210531570325,50.3153251474406,0.024875220273614336,1.8792517813667473,0.3827588392166257,0.04709730833957317,1,Simulink,1,1
268,1497.7746445043226,19.370851735828065,0.07818267769698858,229.64711816529405,5.0200020998683605,1163.9776986956924,1.2233682635742569,0.011229294831419398,0.004958929470016325,0.19254998554205138,2,0.10211722470065349,0.0003863171723453244,46.92216535377997,0.03190745550666819,2.0447590741099577,0.5383834817834082,0.05475871963444066,1,cRIO,4,0
269,1510.2140050920325,19.837922831371962,0.0936750245387486,231.96639274250902,4.952909865184105,1159.482363949546,1.2241237538287633,0.009460642911562898,0.003544604795304121,0.14298681226245452,5,0.10565487819911852,0.003188199830572584,50.209935626005425,0.027526608630097427,1.987233302254741,0.5219515616162685,0.053943416879689315,1,cRIO,9,0
270,1504.9968773737448,19.77326384184102,0.09648513196624849,229.84944649644768,4.929702400707908,1157.3905068891497,1.143307598368109,0.012764446898715668,0.005041472136208234,0.17706316609808678,1,-0.23548131614206672,0.004008998344492983,53.418985438431406,0.024673497107577904,1.9781959416685868,0.2987182417094367,0.0606283836846368,1,Simulink,2,1
271,1498.4022601462584,20.075673783756535,0.10153590256344756,232.0223616535758,5.099864922845495,1140.161066431604,1.135996354632657,0.011765181652158452,0.005331671100858596,0.1693844559838565,7,0.09175255919483485,0.0059333339008226195,41.46776221791944,0.013321730885071794,1.8371320157976292,0.5774400940152047,0.08357029791353801,1,Simulink,7,0
272,1498.0702532005168,20.010907525278,0.08132014978279509,229.94038157546714,5.130237423780545,1148.8160055669086,1.2147563276432645,0.011175635128915418,0.0033987318735144347,0.16305163641778528,3,-0.15478720548192,0.018610860200329406,51.702503720085396,0.011008848081390899,1.6833368056939773,0.4660071038181376,0.04026764076841202,1,Simulink,5,1
273,1503.5453559892517,20.040991569368593,0.10948736274427731,229.84336977940765,4.792269117294384,1173.297732570781,1.2694517337774098,0.010737159397573796,0.00401820764972713,0.132445454726264,7,-0.4736868871424063,0.005795790036338284,43.162752736245025,0.02179290582292446,1.589891080027067,0.5872953212942587,0.04282394308472063,1,Simulink,7,0
274,1490.8994484609368,20.180051073036385,0.09897086470236749,228.6561453508169,4.981593993282131,1145.6989808517471,1.1586376970603967,0.010797101540933903,0.004702050817133538,0.14731439466178148,7,0.1507343265530341,0.015240241934452167,52.09504828185476,0.024467414127866044,1.9187272592792897,0.6351754456824964,0.03743289463046197,1,Simulink,1,0
275,1500.0025783853878,20.692424390674304,0.08543217296250893,234.6212123689513,4.846633977901005,1135.491703909823,1.1733590148479267,0.010027415238549818,0.003629214750007115,0.13230354517317386,3,0.18689895881093482,0.0022932117249426075,54.87736477835568,0.020655763526887357,1.9098665694350752,0.575985650505946,0.04528150297829587,1,Simulink,3,1
276,1503.5876525820033,19.503865143436002,0.09367002967703708,231.8872001055892,5.297080104714085,1149.299362016943,1.060635553732211,0.009601901434783091,0.00503242611782243,0.14534453246613654,3,0.3175139051546331,0.013704638460782357,59.84276618644893,0.021328557668086872,2.1000600174158377,0.4814739301484159,0.05151582896986096,1,Simulink,7,1
277,1496.3763302878474,20.596338763870747,0.10414445450332185,232.746231683733,4.746475962059492,1135.7188935338545,1.2046861773163369,0.01234518106619463,0.005454799455673804,0.13103324036984998,1,0.3552684623751497,0.005341166455768818,51.41108877485321,0.012956683661207044,1.8566346784183771,0.48811212368601825,0.004808933746888171,1,Simulink,1,1
278,1503.347938454491,19.353595355035917,0.095950813092965,231.03826129389887,5.439627903895897,1152.329039554147,1.1008686835900245,0.011907390265271548,0.004768081595140982,0.15139813308917646,9,-0.01640272833552342,0.008682939835377095,52.8130881634675,0.009696510092677283,1.8251793063693453,0.4090879219453547,0.061043208297617106,1,Simulink,3,0
279,1500.7505557987402,20.224762544080107,0.08452758402546783,230.11150620698555,5.206965222771171,1125.7191225485321,1.2688788667922708,0.006974742451744949,0.0042087728233530155,0.13114258329220616,4,0.27538674631773236,0.013556998247593752,47.569919623017825,0.027488644166621955,1.886368353212267,0.5553111143488758,0.0394111342316157,1,cRIO,8,0
280,1502.780822182754,20.36223328918296,0.12061488508297155,230.02974859449722,5.109569029728525,1129.4643507480334,1.234383917973814,0.010050467129043507,0.0023377263831770045,0.13262432104638835,8,-0.1760531278954065,0.00920539170688657,52.19492884981808,0.0213462528665365,2.147589781550356,0.3625907502908413,0.04766913188080639,1,Simulink,3,0
281,1497.6489977629587,20.32802178360148,0.08769807883303526,232.491450155206,5.194879871060264,1144.6354012932043,1.3499367052751232,0.012486207155696587,0.0040507204932942655,0.16492348107400095,0,0.013172613263951444,0.015682332142947262,56.551130322473874,0.01478055779974989,2.2581321047971237,0.6064160653706304,0.03654312193769471,1,Simulink,5,1
282,1503.4960482392564,20.28878983586176,0.1088580197567713,230.09329076734025,4.7365426072695165,1147.797446412375,1.2370681897398057,0.009493657303148889,0.004995243366439162,0.15060106240126056,8,0.08766192311838603,0.00121385008555811,59.63122416811915,0.025338882962687485,2.102760388423419,0.5815784419491905,0.037046323142783256,1,Simulink,7,0
283,1492.6207167415307,19.753100984863856,0.0905582379025434,228.916003255822,5.096229321820323,1162.0388885561333,1.2905005864774788,0.010892686824937527,0.004166941181685199,0.1440523320030323,1,-0.2094423975118209,0.010997454993120456,52.78227251378571,0.021003989569892797,1.8103772063099612,0.40076898383640125,0.019174971519253105,1,Simulink,8,1
284,1505.807609787596,20.35513926958804,0.10553278160125437,229.55456983928724,4.991698681185981,1144.6260515393435,1.120653236792743,0.011295373437021607,0.0058526789563321064,0.12699339133056636,4,-0.200462253560996,0.013792280713514248,57.81048812445912,0.015610268615096099,1.7941775946846814,0.4567617222121786,0.08568812386242292,1,Simulink,4,1
285,1500.7385100686654,20.043410042139648,0.0832525636766182,227.79570905538657,5.230573422872087,1138.6433795910873,1.304739889285793,0.013830909210643491,0.006489556406742953,0.15996399560548177,5,0.20660864925501357,0.005235880169414344,54.13869494390901,0.021205327006175414,1.7080370158531875,0.4638523468461289,0.052893027830809,1,cRIO,1,1
286,1500.0536694494015,19.175071595524567,0.09517642005440641,228.0711334648686,4.963522047110545,1115.3843840835611,1.1104512230928778,0.008301812397813673,0.0049616919402642465,0.13053492530823602,9,0.18561935617528313,0.014843469336475193,57.05036869039506,0.015470171811781917,1.7636145207669016,0.48835101479440907,0.029153194981334896,1,Simulink,4,0
287,1498.8512581086597,20.614045680195975,0.0895859732434411,232.2754085349828,5.024125116854372,1138.8822732333297,1.1615785803180276,0.009827509363722408,0.005679848413576991,0.14919820150255478,4,0.29590170492852197,0.019098182858057842,54.5386275985435,0.022202398986936087,2.1352376543156693,0.48319931935504323,0.020742443263851416,1,cRIO,9,1
288,1503.4963406806469,20.043528777106964,0.10548783041587464,232.07165756794362,4.733781100230983,1129.5064920789437,1.1543889082701937,0.01388001881848187,0.005633474732775584,0.1645323842810646,6,-0.010210882552011628,0.019495926604184352,45.73555978056625,0.011341712380136728,1.9439123437667718,0.5789222499060473,0.03145714028928914,1,cRIO,6,0
289,1493.3494980860005,19.42030977469203,0.10146779012728989,228.9048371867739,5.126686445383752,1130.4704410906675,1.2127673443872564,0.009924801694276094,0.005396028944241277,0.16073427172597626,0,0.12872892519904486,0.0053251978615736625,45.99420161343179,0.014636629887598812,1.7875286400667845,0.3408829894036003,0.057524262876495626,1,cRIO,7,1
290,1494.5449277017754,20.016576652232608,0.10969693157998493,228.13965337250897,5.210074093154928,1095.3631770353552,1.2001066366898974,0.010612181580430554,0.0040116934779180395,0.12380232334187272,2,-0.004988440684785984,0.010429166908545754,51.16511458692647,0.01836193150392242,2.2706170601380298,0.3501455946402563,0.052699687090406816,1,cRIO,2,1
